# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  131       4.234038519340e+03       1.147470100793e+00       0.000000000000e+00      -4.586300711515e+01       6.300608906574e-08       4.567924881942e-04      -1.900487556783e-06 
  132       4.273351901402e+03       1.151276976662e+00       0.000000000000e+00      -4.629611745494e+01       6.257169338249e-08       4.520677259826e-04      -1.886769423427e-06 
  133       4.312623223522e+03       1.154569363778e+00       0.000000000000e+00      -4.671068437218e+01       6.214109132768e-08       4.474131930803e-04      -1.872711870865e-06 
  134       4.351843509233e+03       1.157344481433e+00       0.000000000000e+00      -4.710618731829e+01       6.171514798653e-08       4.428324519632e-04      -1.858352453596e-06 
  135       4.391003286732e+03       1.159600130703e+00       0.000000000000e+00      -4.748211194025e+01       6.129453896955e-08       4.383280703614e-04      -1.843729814325e-06 
  136       4.430092576767e+03       1.161334708110e+00       0.000000000000e+00      -4.783795039171e+01       6.087973084481e-08       4.339015595949e-04      -1.828883664965e-06 
  137       4.469100880524e+03       1.162547219287e+00       0.000000000000e+00      -4.817320164424e+01       6.047096082069e-08       4.295533117749e-04      -1.813854766750e-06 
  138       4.508017167512e+03       1.163237292636e+00       0.000000000000e+00      -4.848737179844e+01       6.006821566805e-08       4.252825358697e-04      -1.798684909470e-06 
  139       4.546829863457e+03       1.163405192995e+00       0.000000000000e+00      -4.877997439513e+01       5.967120987065e-08       4.210871926348e-04      -1.783416889831e-06 
  140       4.585526838183e+03       1.163051835301e+00       0.000000000000e+00      -4.905053072655e+01       5.927936299264e-08       4.169639284076e-04      -1.768094488917e-06 
  141       4.624095393501e+03       1.162178798250e+00       0.000000000000e+00      -4.929857014749e+01       5.889177625195e-08       4.129080077670e-04      -1.752762448788e-06 
  142       4.662522251100e+03       1.160788337962e+00       0.000000000000e+00      -4.952363038651e+01       5.850720828845e-08       4.089132450570e-04      -1.737466448184e-06 
  143       4.700793540430e+03       1.158883401641e+00       0.000000000000e+00      -4.972525785705e+01       5.812405011567e-08       4.049719347755e-04      -1.722253077353e-06 
  144       4.738895863131e+03       1.156467712335e+00       0.000000000000e+00      -4.990301173792e+01       5.774085191231e-08       4.010771754166e-04      -1.707160539141e-06 
  145       4.776819630155e+03       1.153546003762e+00       0.000000000000e+00      -5.005647601093e+01       5.735807797782e-08       3.972303818361e-04      -1.692189252664e-06 
  146       4.814556032145e+03       1.150123834717e+00       0.000000000000e+00      -5.018524920704e+01       5.697664627941e-08       3.934347480152e-04      -1.677326857658e-06 
