# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  125       3.531255420103e+03       1.064337496893e+00       5.080342392445e-03      -3.845716562734e+01       9.282167644737e-08       3.193608015014e-04      -1.987841338290e-06 
  126       3.565793058842e+03       1.071293401957e+00       5.165642772881e-03      -3.896146187986e+01       9.225951220297e-08       3.164040993801e-04      -1.972962236700e-06 
  127       3.600368171572e+03       1.077801213950e+00       5.251814898180e-03      -3.945243387907e+01       9.170134534574e-08       3.134947073964e-04      -1.957703358826e-06 
  128       3.634969294543e+03       1.083853305705e+00       5.338865283236e-03      -3.992953339924e+01       9.114437591806e-08       3.106287215651e-04      -1.942637031341e-06 
  129       3.669585329728e+03       1.089442712644e+00       5.426800567673e-03      -4.039222083984e+01       9.058601898861e-08       3.078024931352e-04      -1.928271972044e-06 
  130       3.704209278102e+03       1.094564142199e+00       5.515627613836e-03      -4.083998972734e+01       9.002724259401e-08       3.050177824613e-04      -1.914690100524e-06 
  131       3.738834879463e+03       1.099213095319e+00       5.605353420343e-03      -4.127234534203e+01       8.946983905571e-08       3.022773141280e-04      -1.901853607495e-06 
  132       3.773455436051e+03       1.103385569185e+00       5.695985092417e-03      -4.168879746803e+01       8.891541869181e-08       2.995831702369e-04      -1.889713757613e-06 
  133       3.808063800849e+03       1.107078069919e+00       5.787529842500e-03      -4.208886067545e+01       8.836538623706e-08       2.969367485858e-04      -1.878210343960e-06 
  134       3.842652365892e+03       1.110287625277e+00       5.879994990869e-03      -4.247205460262e+01       8.782091628961e-08       2.943387200531e-04      -1.867271133123e-06 
  135       3.877213050567e+03       1.113011797352e+00       5.973387966259e-03      -4.283790423836e+01       8.728292776891e-08       2.917889851872e-04      -1.856811300856e-06 
  136       3.911737289919e+03       1.115248695278e+00       6.067716306470e-03      -4.318594020415e+01       8.675205736984e-08       2.892866300023e-04      -1.846732858349e-06 
  137       3.946216022957e+03       1.116996987925e+00       6.162987658994e-03      -4.351569903640e+01       8.622863199776e-08       2.868298809782e-04      -1.836924069079e-06 
  138       3.980639680958e+03       1.118255916605e+00       6.259209781624e-03      -4.382672346867e+01       8.571264016921e-08       2.844160592664e-04      -1.827258856264e-06 
  139       4.014998175770e+03       1.119025307771e+00       6.356390543072e-03      -4.411856271388e+01       8.520370236322e-08       2.820415341014e-04      -1.817596200904e-06 
  140       4.049280888119e+03       1.119305585715e+00       6.454537923588e-03      -4.439077274652e+01       8.470104030785e-08       2.797016754166e-04      -1.807779530416e-06 
  141       4.083476655910e+03       1.119097785272e+00       6.553660015578e-03      -4.464291658493e+01       8.420344518690e-08       2.773908056666e-04      -1.797636097865e-06 
  142       4.117573762536e+03       1.118403564520e+00       6.653765024213e-03      -4.487456457350e+01       8.370924475150e-08       2.751021508542e-04      -1.786976351790e-06 
  143       4.151559925178e+03       1.117225217481e+00       6.754861268056e-03      -4.508529466487e+01       8.321626932142e-08       2.728277907628e-04      -1.775593296615e-06 
  144       4.185423271326e+03       1.115565768020e+00       6.856956410941e-03      -4.527469599597e+01       8.272256505499e-08       2.705607643015e-04      -1.763306020863e-06 
  145       4.219155401516e+03       1.113429235168e+00       6.960055070984e-03      -4.544237941751e+01       8.222877033125e-08       2.683018464336e-04      -1.750098958719e-06 
  146       4.252748607710e+03       1.110820418223e+00       7.064160975933e-03      -4.558796854392e+01       8.173613798462e-08       2.660536761297e-04      -1.736001965418e-06 
  147       4.286194906233e+03       1.107744830947e+00       7.169277706959e-03      -4.571109685118e+01       8.124581542723e-08       2.638186734864e-04      -1.721048044159e-06 
  148       4.319486031757e+03       1.104208714737e+00       7.275408694857e-03      -4.581140797807e+01       8.075883212411e-08       2.615990241851e-04      -1.705273442255e-06 
  149       4.352613431287e+03       1.100219051793e+00       7.382557216243e-03      -4.588855602727e+01       8.027608660222e-08       2.593966636711e-04      -1.688717748415e-06 
  150       4.385568258140e+03       1.095783578281e+00       7.490726389756e-03      -4.594220586655e+01       7.979833298678e-08       2.572132610526e-04      -1.671423991169e-06 
  151       4.418341365937e+03       1.090910797504e+00       7.599919172253e-03      -4.597203342990e+01       7.932616705847e-08       2.550502027186e-04      -1.653438738421e-06 
  152       4.450923302576e+03       1.085609993066e+00       7.710138355009e-03      -4.597772601868e+01       7.886001182472e-08       2.529085756781e-04      -1.634812198143e-06 
  153       4.483304304228e+03       1.079891242045e+00       7.821386559916e-03      -4.595898260283e+01       7.840010259880e-08       2.507891506179e-04      -1.615598320201e-06 
  154       4.515474289310e+03       1.073765428155e+00       7.933666235683e-03      -4.591551412195e+01       7.794647157992e-08       2.486923646805e-04      -1.595854899324e-06 
  155       4.547422852477e+03       1.067244254915e+00       8.046979654031e-03      -4.584704378652e+01       7.749893192802e-08       2.466183039622e-04      -1.575643679195e-06 
  156       4.579139258600e+03       1.060340258819e+00       8.161328905895e-03      -4.575330737902e+01       7.705706132645e-08       2.445666857308e-04      -1.555030457696e-06 
  157       4.610612436756e+03       1.053066822499e+00       8.276715897620e-03      -4.563405355509e+01       7.662018502622e-08       2.425368403626e-04      -1.534085193270e-06 
  158       4.641830974206e+03       1.045438187896e+00       8.393142347164e-03      -4.548904414473e+01       7.618735836509e-08       2.405276930002e-04      -1.512882112436e-06 
  159       4.672783110382e+03       1.037469469425e+00       8.510609780291e-03      -4.531805445336e+01       7.575734875508e-08       2.385377449295e-04      -1.491499818425e-06 
  160       4.703456730871e+03       1.029176667144e+00       8.629119526775e-03      -4.512087356309e+01       7.532861713178e-08       2.365650546762e-04      -1.470021400962e-06 
  161       4.733840209628e+03       1.020576313056e+00       8.748672709202e-03      -4.489730373548e+01       7.489980516847e-08       2.346079770344e-04      -1.448521023394e-06 
  162       4.763925031947e+03       1.011684347223e+00       8.869270216262e-03      -4.464715792848e+01       7.447133581626e-08       2.326675316129e-04      -1.427021441162e-06 
  163       4.793703393030e+03       1.002517166967e+00       8.990912719825e-03      -4.437026263450e+01       7.404405773997e-08       2.307453116031e-04      -1.405531062949e-06 
  164       4.823167368522e+03       9.930919961822e-01       9.113600678306e-03      -4.406645905356e+01       7.361875718352e-08       2.288427439604e-04      -1.384056903574e-06 
  165       4.852308912394e+03       9.834268968154e-01       9.237334332840e-03      -4.373560339041e+01       7.319615130688e-08       2.269610798244e-04      -1.362604508160e-06 
  166       4.881119854835e+03       9.735407803460e-01       9.362113703441e-03      -4.337756715144e+01       7.277688130096e-08       2.251013847896e-04      -1.341177875126e-06 
  167       4.909591900134e+03       9.634534192647e-01       9.487938585167e-03      -4.299223744180e+01       7.236150527734e-08       2.232645290241e-04      -1.319779378009e-06 
  168       4.937716624570e+03       9.531854585533e-01       9.614808544285e-03      -4.257951726237e+01       7.195049093032e-08       2.214511772387e-04      -1.298409686100e-06 
  169       4.965485474295e+03       9.427584271641e-01       9.742722914438e-03      -4.213932580680e+01       7.154420796822e-08       2.196617785047e-04      -1.277067683914e-06 
