# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  147       5.753849882167e-10       1.495175044654e-13      -6.154025834628e-12       9.559816168887e-16       3.704559346102e-12       6.522976253629e-13      -4.256332475924e-15 
  148       5.798557070689e-10       1.490523446762e-13      -6.168213340414e-12       9.701251200307e-16       3.632987844888e-12       6.422932056260e-13      -4.182836944661e-15 
  149       5.843047429823e-10       1.485259847287e-13      -6.179300186249e-12       9.844038583815e-16       3.563180233622e-12       6.324362852354e-13      -4.108193155816e-15 
  150       5.887309138845e-10       1.479394435505e-13      -6.187241320888e-12       9.988182897088e-16       3.495118369759e-12       6.227329221778e-13      -4.032619095167e-15 
  151       5.931329973370e-10       1.472938425902e-13      -6.191993177717e-12       1.013368852918e-15       3.428777310575e-12       6.131888086188e-13      -3.956343040518e-15 
  152       5.975097297232e-10       1.465904075805e-13      -6.193513715217e-12       1.028055967592e-15       3.364125158622e-12       6.038092595326e-13      -3.879603714214e-15 
  153       6.018598054363e-10       1.458304703014e-13      -6.191762457429e-12       1.042880033533e-15       3.301122907188e-12       5.945992013313e-13      -3.802650435652e-15 
  154       6.061818760674e-10       1.450154703431e-13      -6.186700534417e-12       1.057841430297e-15       3.239724285754e-12       5.855631604944e-13      -3.725743273796e-15 
  155       6.104745495932e-10       1.441469568692e-13      -6.178290722735e-12       1.072940516742e-15       3.179875605451e-12       5.767052521981e-13      -3.649153199689e-15 
  156       6.147363895642e-10       1.432265903801e-13      -6.166497485886e-12       1.088177630560e-15       3.121515604516e-12       5.680291689455e-13      -3.573162238967e-15 
  157       6.189659142925e-10       1.422561444753e-13      -6.151287014795e-12       1.103553087822e-15       3.064575293754e-12       5.595381691950e-13      -3.498063624370e-15 
  158       6.231615960398e-10       1.412375076175e-13      -6.132627268263e-12       1.119067182516e-15       3.008977801991e-12       5.512350659909e-13      -3.424161948257e-15 
  159       6.273218602054e-10       1.401726848948e-13      -6.110488013441e-12       1.134720186086e-15       2.954638221535e-12       5.431222155921e-13      -3.351773315119e-15 
  160       6.314450845140e-10       1.390637997842e-13      -6.084840866286e-12       1.150512346976e-15       2.901463453630e-12       5.352015061019e-13      -3.281225494092e-15 
  161       6.355297119568e-10       1.379130471866e-13      -6.055659171062e-12       1.166443875942e-15       2.849371282933e-12       5.274738482642e-13      -3.212788278800e-15 
  162       6.395746025431e-10       1.367225441625e-13      -6.022917541887e-12       1.182514901523e-15       2.798349820983e-12       5.199376211188e-13      -3.146457325953e-15 
  163       6.435787112479e-10       1.354944693044e-13      -5.986592357787e-12       1.198725509737e-15       2.748403048594e-12       5.125900665203e-13      -3.082151403507e-15 
  164       6.475409767702e-10       1.342311118042e-13      -5.946661959426e-12       1.215075757425e-15       2.699531994080e-12       5.054277610568e-13      -3.019780296813e-15 
  165       6.514603212441e-10       1.329348729929e-13      -5.903106688833e-12       1.231565671731e-15       2.651734667183e-12       4.984466023887e-13      -2.959244640022e-15 
