# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  136       3.903545067860e+03       1.120068446455e+00       6.024744744251e-03      -4.321212982842e+01       8.604974147660e-08       2.872934431738e-04      -1.849872910255e-06 
  137       3.937939905060e+03       1.121900286357e+00       6.119311561731e-03      -4.354594062680e+01       8.553214784386e-08       2.849293086552e-04      -1.840940735058e-06 
  138       3.972282278728e+03       1.123242239824e+00       6.214820804669e-03      -4.386113737193e+01       8.502188777256e-08       2.826038643644e-04      -1.831668642499e-06 
  139       4.006562010692e+03       1.124093979116e+00       6.311279846034e-03      -4.415726417903e+01       8.451858607982e-08       2.803113424023e-04      -1.821945611552e-06 
  140       4.040768381257e+03       1.124455767874e+00       6.408696146154e-03      -4.443387154484e+01       8.402147275681e-08       2.780448170121e-04      -1.811649572264e-06 
  141       4.074890117304e+03       1.124328473722e+00       6.507077252915e-03      -4.469051662300e+01       8.352935148308e-08       2.757961511062e-04      -1.800646969661e-06 
  142       4.108915380375e+03       1.123713580867e+00       6.606430801964e-03      -4.492676349938e+01       8.304056705619e-08       2.735559419263e-04      -1.788792321043e-06 
  143       4.142831754770e+03       1.122613202700e+00       6.706764516917e-03      -4.514218346737e+01       8.255297172171e-08       2.713134658375e-04      -1.775927766664e-06 
  144       4.176627261312e+03       1.121030187140e+00       6.808085578212e-03      -4.533635985928e+01       8.206463143923e-08       2.690594846798e-04      -1.761920799221e-06 
  145       4.210293536435e+03       1.118968417760e+00       6.910398659136e-03      -4.550890249611e+01       8.157617894152e-08       2.667952548308e-04      -1.746784743816e-06 
  146       4.243822945337e+03       1.116432566441e+00       7.013707695664e-03      -4.565943519236e+01       8.108885536979e-08       2.645247422479e-04      -1.730575206900e-06 
