# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  158       3.791067756110e+03       9.727577061807e-01       0.000000000000e+00      -3.890814334758e+01       1.071358374322e-07       1.829622697977e-04      -1.550188287288e-06 
  159       3.816375849047e+03       9.642078385800e-01       0.000000000000e+00      -3.871815840627e+01       1.066254123970e-07       1.819315216393e-04      -1.535058482375e-06 
  160       3.841462011743e+03       9.553833254099e-01       0.000000000000e+00      -3.850412680445e+01       1.061154274613e-07       1.808897052128e-04      -1.519251740902e-06 
  161       3.866315809463e+03       9.463031696608e-01       0.000000000000e+00      -3.826589643712e+01       1.056041603060e-07       1.798309069534e-04      -1.502688044807e-06 
  162       3.890929761765e+03       9.369854754280e-01       0.000000000000e+00      -3.800332172360e+01       1.050921748385e-07       1.787551684586e-04      -1.485367666899e-06 
  163       3.915297054626e+03       9.274487490626e-01       0.000000000000e+00      -3.771626938067e+01       1.045805814049e-07       1.776640840439e-04      -1.467313176422e-06 
  164       3.939410750118e+03       9.177123554640e-01       0.000000000000e+00      -3.740462060075e+01       1.040704102052e-07       1.765592549851e-04      -1.448549127407e-06 
  165       3.963263784256e+03       9.077965297082e-01       0.000000000000e+00      -3.706827133808e+01       1.035626025957e-07       1.754422875046e-04      -1.429102111159e-06 
  166       3.986848964853e+03       8.977223886772e-01       0.000000000000e+00      -3.670713259491e+01       1.030580020993e-07       1.743147907139e-04      -1.409000809290e-06 
  167       4.010158969371e+03       8.875119426871e-01       0.000000000000e+00      -3.632113070768e+01       1.025573451218e-07       1.731783745142e-04      -1.388276047292e-06 
  168       4.033186342772e+03       8.771881071174e-01       0.000000000000e+00      -3.591020763321e+01       1.020612513678e-07       1.720346474542e-04      -1.366960848649e-06 
  169       4.055923495370e+03       8.667747140398e-01       0.000000000000e+00      -3.547432123485e+01       1.015702139547e-07       1.708852145441e-04      -1.345090489488e-06 
