# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  151       3.648227806686e+03       1.015526912496e+00       1.190415013577e-02      -3.902372262561e+01       1.059719203967e-07       2.457230603699e-04      -1.647789175620e-06 
  152       3.674498791554e+03       1.008507672231e+00       1.207614587733e-02      -3.893086542152e+01       1.054517098147e-07       2.436964955395e-04      -1.627038652499e-06 
  153       3.700587569885e+03       1.001136393714e+00       1.224964918490e-02      -3.881409406115e+01       1.049378210563e-07       2.416832951208e-04      -1.605798940776e-06 
  154       3.726484831609e+03       9.934292751713e-01       1.242465991121e-02      -3.867319460683e+01       1.044303097488e-07       2.396850281779e-04      -1.584116184447e-06 
  155       3.752180956075e+03       9.854034806789e-01       1.260117756682e-02      -3.850796739704e+01       1.039289646687e-07       2.377030424743e-04      -1.562039123887e-06 
  156       3.777666006386e+03       9.770771549319e-01       1.277920131385e-02      -3.831822736933e+01       1.034332875492e-07       2.357384514301e-04      -1.539619151803e-06 
  157       3.802929723722e+03       9.684694380181e-01       1.295872995965e-02      -3.810380438304e+01       1.029424722467e-07       2.337921208649e-04      -1.516910369656e-06 
  158       3.827961521684e+03       9.596004801894e-01       1.313976195056e-02      -3.786454354222e+01       1.024553832603e-07       2.318646555249e-04      -1.493969644536e-06 
  159       3.852750480615e+03       9.504914566339e-01       1.332229536560e-02      -3.760030551841e+01       1.019705335953e-07       2.299563853950e-04      -1.470856666515e-06 
  160       3.877285341941e+03       9.411645822479e-01       1.350632791021e-02      -3.731096687349e+01       1.014860619624e-07       2.280673517950e-04      -1.447634006452e-06 
  161       3.901555342854e+03       9.316425249084e-01       1.369185695335e-02      -3.699641699193e+01       1.010003284133e-07       2.261976498866e-04      -1.424357759060e-06 
  162       3.925552815240e+03       9.219465559722e-01       1.387887965581e-02      -3.665654789486e+01       1.005138713307e-07       2.243485375412e-04      -1.401047948155e-06 
  163       3.949270806819e+03       9.120982636906e-01       1.406739284132e-02      -3.629126413805e+01       1.000277497269e-07       2.225214464646e-04      -1.377714308887e-06 
  164       3.972702259674e+03       9.021201519075e-01       1.425739294809e-02      -3.590048642620e+01       9.954294621854e-08       2.207176288764e-04      -1.354365285570e-06 
  165       3.995840008452e+03       8.920356520637e-01       1.444887602272e-02      -3.548415192021e+01       9.906035873067e-08       2.189381475741e-04      -1.331007958636e-06 
  166       4.018676778555e+03       8.818691352016e-01       1.464183771415e-02      -3.504221454440e+01       9.858079192359e-08       2.171838658435e-04      -1.307647970442e-06 
  167       4.041205184347e+03       8.716459239697e-01       1.483627326753e-02      -3.457464529377e+01       9.810494833740e-08       2.154554372140e-04      -1.284289449930e-06 
  168       4.063417727348e+03       8.613923046269e-01       1.503217751816e-02      -3.408143254117e+01       9.763341925162e-08       2.137532950598e-04      -1.260934936151e-06 
  169       4.085306794432e+03       8.511355390473e-01       1.522954488541e-02      -3.356258234458e+01       9.716667525598e-08       2.120776420471e-04      -1.237585300628e-06 
