# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   25       9.772162812872e+02       1.112921711616e-02       0.000000000000e+00       1.619189915765e+00       1.455064733721e-07       1.490403471642e-03      -1.517562857588e-08 
   26       9.923032102791e+02       1.280503954708e-02       0.000000000000e+00       1.672192882600e+00       1.462292383195e-07       1.444815757975e-03       1.932963811912e-08 
   27       1.007690660046e+03       1.466604321942e-02       0.000000000000e+00       1.728272950943e+00       1.468511240654e-07       1.402058308089e-03      -2.034900337459e-07 
   28       1.023380031913e+03       1.671954677540e-02       0.000000000000e+00       1.784807795743e+00       1.473340073637e-07       1.363869221485e-03      -5.906776790832e-07 
   29       1.039404152963e+03       1.895982804410e-02       0.000000000000e+00       1.838803272065e+00       1.477551666218e-07       1.330051167188e-03      -1.067930430715e-06 
   30       1.055706198746e+03       2.137335677510e-02       0.000000000000e+00       1.886489145736e+00       1.481360120934e-07       1.298252117764e-03      -1.540673626578e-06 
   31       1.072154151338e+03       2.394575548168e-02       0.000000000000e+00       1.923887094565e+00       1.483917030835e-07       1.265048157400e-03      -1.897021469438e-06 
   32       1.088788483041e+03       2.667914749618e-02       0.000000000000e+00       1.949486486909e+00       1.485696108169e-07       1.230979698084e-03      -2.095237718511e-06 
   33       1.105648324962e+03       2.958130838859e-02       0.000000000000e+00       1.962558131779e+00       1.486999149765e-07       1.197812898113e-03      -2.119947114564e-06 
   34       1.122718599019e+03       3.266403489464e-02       0.000000000000e+00       1.962700885000e+00       1.487444611113e-07       1.167006586264e-03      -1.970683226866e-06 
   35       1.140001518377e+03       3.595261477053e-02       0.000000000000e+00       1.950628512709e+00       1.487369457225e-07       1.138681708730e-03      -1.690990256264e-06 
   36       1.157456895352e+03       3.948021412922e-02       0.000000000000e+00       1.927704943914e+00       1.486844808607e-07       1.111962345409e-03      -1.358594022668e-06 
   37       1.175016908051e+03       4.327859744932e-02       0.000000000000e+00       1.895436696689e+00       1.485456757116e-07       1.085581118110e-03      -1.063494289402e-06 
   38       1.192726170080e+03       4.735351055737e-02       0.000000000000e+00       1.854328663884e+00       1.483610641370e-07       1.059727014854e-03      -8.387425156283e-07 
   39       1.210639570346e+03       5.170114517234e-02       0.000000000000e+00       1.804674852086e+00       1.481684134070e-07       1.034902126833e-03      -7.003808449040e-07 
   40       1.228780013251e+03       5.631444449693e-02       0.000000000000e+00       1.746870631010e+00       1.479537308731e-07       1.011405063683e-03      -6.643405482584e-07 
   41       1.247144248988e+03       6.118594557273e-02       0.000000000000e+00       1.681132058071e+00       1.476673843449e-07       9.893271385305e-04      -7.394040970094e-07 
   42       1.265731608776e+03       6.631795375415e-02       0.000000000000e+00       1.606533208140e+00       1.473332193331e-07       9.686667777653e-04      -9.025933820288e-07 
   43       1.284518349198e+03       7.171530607200e-02       0.000000000000e+00       1.521662992466e+00       1.469780684292e-07       9.491847484420e-04      -1.111503774894e-06 
   44       1.303445886416e+03       7.738258089647e-02       0.000000000000e+00       1.424868406402e+00       1.465941913225e-07       9.303134563869e-04      -1.308331933850e-06 
   45       1.322449028999e+03       8.332402369518e-02       0.000000000000e+00       1.314577195056e+00       1.461522287727e-07       9.113684495971e-04      -1.433415379400e-06 
   46       1.341557980726e+03       8.954332476274e-02       0.000000000000e+00       1.190416461027e+00       1.456777493216e-07       8.924289976693e-04      -1.477885463905e-06 
   47       1.360821607037e+03       9.604375560662e-02       0.000000000000e+00       1.052402793934e+00       1.452005843986e-07       8.737563876558e-04      -1.451079641873e-06 
   48       1.380277541495e+03       1.028282113428e-01       0.000000000000e+00       9.006377807224e-01       1.447291314165e-07       8.555491906574e-04      -1.367690463742e-06 
   49       1.399950916671e+03       1.098991956531e-01       0.000000000000e+00       7.353123597790e-01       1.442438463576e-07       8.379289544907e-04      -1.248434949010e-06 
   50       1.419854658912e+03       1.172586504109e-01       0.000000000000e+00       5.566935340333e-01       1.437099553923e-07       8.209563782063e-04      -1.116936338479e-06 
   51       1.439993411273e+03       1.249074249386e-01       0.000000000000e+00       3.650701568979e-01       1.431423012093e-07       8.047244071316e-04      -9.871502355851e-07 
   52       1.460358481689e+03       1.328456366839e-01       0.000000000000e+00       1.607999568925e-01       1.425622098858e-07       7.892762706805e-04      -8.720898331665e-07 
   53       1.480925205033e+03       1.410727921374e-01       0.000000000000e+00      -5.567066716114e-02       1.419770735902e-07       7.745648806438e-04      -7.874357471713e-07 
   54       1.501651747605e+03       1.495877644806e-01       0.000000000000e+00      -2.838031221875e-01       1.413765253228e-07       7.604393150497e-04      -7.517727563241e-07 
   55       1.522496141789e+03       1.583891996651e-01       0.000000000000e+00      -5.231389182604e-01       1.407413304479e-07       7.467076575574e-04      -7.812930970455e-07 
   56       1.543475084392e+03       1.674769039911e-01       0.000000000000e+00      -7.738747567437e-01       1.400858362871e-07       7.333870607506e-04      -8.709842734158e-07 
   57       1.564617651046e+03       1.768507620815e-01       0.000000000000e+00      -1.036424133913e+00       1.394286771845e-07       7.205208778093e-04      -1.006949882975e-06 
   58       1.585947871104e+03       1.865103331131e-01       0.000000000000e+00      -1.311257290331e+00       1.387793196392e-07       7.081030386966e-04      -1.170973125509e-06 
   59       1.607484242400e+03       1.964548451567e-01       0.000000000000e+00      -1.598904537079e+00       1.381357086815e-07       6.960710800747e-04      -1.340101363523e-06 
   60       1.629239245998e+03       2.066831895166e-01       0.000000000000e+00      -1.899959581987e+00       1.374816993340e-07       6.842988794715e-04      -1.486215797014e-06 
   61       1.651221205627e+03       2.171936802121e-01       0.000000000000e+00      -2.214948032707e+00       1.367956474804e-07       6.726472594273e-04      -1.582830629249e-06 
   62       1.673441451431e+03       2.279832821398e-01       0.000000000000e+00      -2.543890889994e+00       1.360876031287e-07       6.611536987939e-04      -1.629239583343e-06 
   63       1.695907910446e+03       2.390481988312e-01       0.000000000000e+00      -2.886648532366e+00       1.353735340728e-07       6.498925895932e-04      -1.633651750558e-06 
   64       1.718622501096e+03       2.503840791711e-01       0.000000000000e+00      -3.243045960687e+00       1.346641613374e-07       6.389198318852e-04      -1.606853447908e-06 
   65       1.741580722353e+03       2.619860042852e-01       0.000000000000e+00      -3.612871846556e+00       1.339636607720e-07       6.282699861576e-04      -1.562437914990e-06 
   66       1.764771242881e+03       2.738484744279e-01       0.000000000000e+00      -3.995877580711e+00       1.332682554917e-07       6.179533100251e-04      -1.517042551090e-06 
   67       1.788175490188e+03       2.859653958704e-01       0.000000000000e+00      -4.391776321414e+00       1.325646956878e-07       6.079526792410e-04      -1.490593692570e-06 
   68       1.811775135800e+03       2.983302570924e-01       0.000000000000e+00      -4.800273352632e+00       1.318368296434e-07       5.982403794562e-04      -1.501648392148e-06 
   69       1.835577230360e+03       3.109367281250e-01       0.000000000000e+00      -5.221166428787e+00       1.310923888510e-07       5.888418608169e-04      -1.551176848663e-06 
   70       1.859593446898e+03       3.237781596535e-01       0.000000000000e+00      -5.654264146404e+00       1.303439289580e-07       5.797854876517e-04      -1.634334222528e-06 
   71       1.883832430270e+03       3.368473963354e-01       0.000000000000e+00      -6.099356285205e+00       1.296008685739e-07       5.710822887020e-04      -1.744840628080e-06 
   72       1.908299588253e+03       3.501367685304e-01       0.000000000000e+00      -6.556213657260e+00       1.288687642131e-07       5.627239227643e-04      -1.874864833044e-06 
   73       1.932996882643e+03       3.636380840295e-01       0.000000000000e+00      -7.024587956144e+00       1.281485298614e-07       5.546805734185e-04      -2.014904497475e-06 
   74       1.957922620348e+03       3.773426197842e-01       0.000000000000e+00      -7.504211606095e+00       1.274355995707e-07       5.468987728420e-04      -2.153662952164e-06 
   75       1.983071244480e+03       3.912411136361e-01       0.000000000000e+00      -7.994797611167e+00       1.267190314847e-07       5.392991547088e-04      -2.277922516521e-06 
   76       2.008437127803e+03       4.053237451479e-01       0.000000000000e+00      -8.496060857376e+00       1.259863523264e-07       5.318015477773e-04      -2.375445377597e-06 
   77       2.034027213483e+03       4.195800923440e-01       0.000000000000e+00      -9.007786837219e+00       1.252424158871e-07       5.244135347652e-04      -2.444896486484e-06 
   78       2.059850310609e+03       4.339991520188e-01       0.000000000000e+00      -9.529775241575e+00       1.244955798861e-07       5.171617742112e-04      -2.488384445912e-06 
   79       2.085913171556e+03       4.485693415781e-01       0.000000000000e+00      -1.006181990289e+01       1.237520939142e-07       5.100658828292e-04      -2.508712879893e-06 
   80       2.112220365146e+03       4.632784905451e-01       0.000000000000e+00      -1.060370908426e+01       1.230156767401e-07       5.031376083375e-04      -2.509432663373e-06 
   81       2.138774149816e+03       4.781138320663e-01       0.000000000000e+00      -1.115522576847e+01       1.222870648559e-07       4.963799754595e-04      -2.494895566253e-06 
   82       2.165574346787e+03       4.930619944174e-01       0.000000000000e+00      -1.171614794706e+01       1.215635315198e-07       4.897864050985e-04      -2.470309311769e-06 
   83       2.192618213222e+03       5.081089925092e-01       0.000000000000e+00      -1.228624890945e+01       1.208383755500e-07       4.833398066837e-04      -2.441794049235e-06 
   84       2.219902372823e+03       5.232409344656e-01       0.000000000000e+00      -1.286526989701e+01       1.201041405445e-07       4.770212181378e-04      -2.415097187164e-06 
   85       2.247429253145e+03       5.384462945509e-01       0.000000000000e+00      -1.345283222356e+01       1.193647751749e-07       4.708403196885e-04      -2.391237527930e-06 
   86       2.275201487870e+03       5.537140032243e-01       0.000000000000e+00      -1.404851104861e+01       1.186264547544e-07       4.648107578058e-04      -2.369888803297e-06 
   87       2.303219863367e+03       5.690327690415e-01       0.000000000000e+00      -1.465186154415e+01       1.178939213691e-07       4.589407138729e-04      -2.350622408950e-06 
   88       2.331483226438e+03       5.843910821785e-01       0.000000000000e+00      -1.526241871925e+01       1.171702262698e-07       4.532323680011e-04      -2.332900025257e-06 
