# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  149       4.335457509738e+03       1.099868223644e+00       7.380393862634e-03      -4.579649234619e+01       8.049160200229e-08       2.505580669608e-04      -1.678269392005e-06 
  150       4.368360475160e+03       1.095570025734e+00       7.488475946710e-03      -4.585649373523e+01       8.001324449656e-08       2.484014190388e-04      -1.658530314887e-06 
  151       4.401085018750e+03       1.090834268289e+00       7.597579799041e-03      -4.589287656235e+01       7.954047724586e-08       2.462602310094e-04      -1.637964205838e-06 
  152       4.433621787490e+03       1.085669968289e+00       7.707708375155e-03      -4.590532769411e+01       7.907372404918e-08       2.441373704013e-04      -1.616677156474e-06 
  153       4.465961119239e+03       1.080086926456e+00       7.818864470804e-03      -4.589354552184e+01       7.861322063336e-08       2.420355530421e-04      -1.594783689902e-06 
  154       4.498093036761e+03       1.074095740298e+00       7.931050718324e-03      -4.585724026039e+01       7.815899920152e-08       2.399573315563e-04      -1.572407019445e-06 
  155       4.530007241746e+03       1.067707817154e+00       8.044269582991e-03      -4.579613424682e+01       7.771087247498e-08       2.379050836610e-04      -1.549679310538e-06 
  156       4.561693108841e+03       1.060935387231e+00       8.158523359377e-03      -4.570996223915e+01       7.726841722224e-08       2.358810002578e-04      -1.526741945795e-06 
  157       4.593139679674e+03       1.053791516653e+00       8.273814167707e-03      -4.559847171508e+01       7.683095726819e-08       2.338870733213e-04      -1.503745793256e-06 
  158       4.624335656878e+03       1.046290120499e+00       8.390143950212e-03      -4.546142317072e+01       7.639754597726e-08       2.319250835849e-04      -1.480851477811e-06 
  159       4.655269398122e+03       1.038445975846e+00       8.507514467493e-03      -4.529859041930e+01       7.596694820380e-08       2.299965880229e-04      -1.458229655790e-06 
  160       4.685928910130e+03       1.030274734817e+00       8.625927294870e-03      -4.510976088988e+01       7.553762170309e-08       2.281029071297e-04      -1.436061292735e-06 
  161       4.716302675234e+03       1.021792582908e+00       8.745383775999e-03      -4.489473490505e+01       7.510820535512e-08       2.262450983254e-04      -1.414502245726e-06 
  162       4.746382225689e+03       1.013015152667e+00       8.865884886740e-03      -4.465332281477e+01       7.467912302061e-08       2.244238997747e-04      -1.393571113611e-06 
  163       4.776159786653e+03       1.003958538429e+00       8.987431352232e-03      -4.438534817881e+01       7.425122516882e-08       2.226397544034e-04      -1.373247055513e-06 
  164       4.805627462012e+03       9.946396537070e-01       9.110023684740e-03      -4.409064905665e+01       7.382529973181e-08       2.208928093418e-04      -1.353503971160e-06 
  165       4.834777232238e+03       9.850762426023e-01       9.233662179820e-03      -4.376907830156e+01       7.340206542781e-08       2.191829019940e-04      -1.334310289590e-06 
  166       4.863600952247e+03       9.752868912133e-01       9.358346912477e-03      -4.342050385462e+01       7.298216486188e-08       2.175095459021e-04      -1.315628754928e-06 
  167       4.892090349250e+03       9.652910390477e-01       9.484077733323e-03      -4.304480903871e+01       7.256615740118e-08       2.158719164044e-04      -1.297416209231e-06 
  168       4.920237020617e+03       9.551089904329e-01       9.610854264741e-03      -4.264189285259e+01       7.215451182183e-08       2.142688360882e-04      -1.279623372413e-06 
  169       4.948032431725e+03       9.447619259265e-01       9.738675897039e-03      -4.221167026489e+01       7.174759872478e-08       2.126987600368e-04      -1.262194619242e-06 
